Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
9/02/2024;CENTRO;PRADO;15.56;184500;0.28828125
9/02/2024;CENTRO;SOGAMOSO;127.54;4226600;0.652253086
9/02/2024;ORIENTE;BATA;13.15;2192900;0.957598253
9/02/2024;ORIENTE;BLANCO;0;;
9/02/2024;ORIENTE;CHUZA;2.71;1042600;0.83408
9/02/2024;ORIENTE;DESV. BATATAS;1.819;429900;0.8598
9/02/2024;ORIENTE;DESV. CHIVOR;2.121;501300;1.089782609
9/02/2024;ORIENTE;GUAVIO;14.987;3541900;1.000536723
9/02/2024;VALLE;ALTOANCHICAYA;21.27;2131500;0.54935567
9/02/2024;VALLE;CALIMA;2.25;100200;0.238571429
9/02/2024;VALLE;CAUCA SALVAJINA;77.89;4979000;0.547142857
9/02/2024;VALLE;DIGUA;10.67;154600;0.468484849
9/02/2024;VALLE;FLORIDA II;13.86;277200;1.848
10/02/2024;ANTIOQUIA;A. SAN LORENZO;15.04;3420500;0.688229376
10/02/2024;ANTIOQUIA;CARLOS LLERAS;18.99;2884000;0.783695652
10/02/2024;ANTIOQUIA;CONCEPCION;3.2;919400;0.686119403
10/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);5.904;1696300;0.869897436
10/02/2024;ANTIOQUIA;ESCUELA DE MINAS;14.22;5404600;0.651942099
10/02/2024;ANTIOQUIA;GRANDE;14.485;4925200;0.679337931
10/02/2024;ANTIOQUIA;GUADALUPE;7.128;2048000;0.568888889
10/02/2024;ANTIOQUIA;GUATAPE;9.778;1666100;0.437296588
10/02/2024;ANTIOQUIA;ITUANGO;347.426;15009600;0.551215571
10/02/2024;ANTIOQUIA;NARE CP;7.896;2697300;0.725080645
10/02/2024;ANTIOQUIA;PORCE III;5.058;373400;0.345740741
10/02/2024;ANTIOQUIA;PORCE2 CP;15.968;1975300;0.574215116
10/02/2024;ANTIOQUIA;QUEBRADONA;0.207;37700;0.754
10/02/2024;ANTIOQUIA;SAN CARLOS;23.76;3061000;1.500490196
10/02/2024;ANTIOQUIA;SAN MIGUEL;36.02;1216200;0.827346939
10/02/2024;ANTIOQUIA;TENCHE;2.522;724600;0.862619048
10/02/2024;CALDAS;CAMPOALEGRE;4.013;533700;0.702236842
10/02/2024;CALDAS;CHINCHINA;7.601;1010900;0.493121951
10/02/2024;CALDAS;DESV. GUARINO;0;;
10/02/2024;CALDAS;DESV. MANSO;0;;
10/02/2024;CALDAS;ESTRELLA;0.664;74800;0.393684211
10/02/2024;CALDAS;MIEL I;39.49;1864700;0.492005277
10/02/2024;CALDAS;SAN EUGENIO;5.301;596900;0.710595238
10/02/2024;CALDAS;SAN FRANCISCO;2.305;186900;0.89
10/02/2024;CARIBE;SINU URRA;112.91;1304800;0.932
10/02/2024;CENTRO;AMOYA;16.81;1935600;1.256883117
10/02/2024;CENTRO;BETANIA CP;174.506;2469300;1.23465
10/02/2024;CENTRO;BOGOTA N.R.;10.17;3912700;1.207623457
10/02/2024;CENTRO;CUCUANA;4.09;583800;1.24212766
10/02/2024;CENTRO;DESV. SAN MARCOS;0.94;134200;0.745555556
10/02/2024;CENTRO;EL QUIMBO;248.235;10032700;1.610385233
10/02/2024;CENTRO;PRADO;35.64;422600;0.6603125
10/02/2024;CENTRO;SOGAMOSO;106.96;3544600;0.547006173
10/02/2024;ORIENTE;BATA;14.31;2386300;1.042052402
10/02/2024;ORIENTE;BLANCO;0;;
10/02/2024;ORIENTE;CHUZA;5.24;2016000;1.6128
10/02/2024;ORIENTE;DESV. BATATAS;3.222;761500;1.523
10/02/2024;ORIENTE;DESV. CHIVOR;2.468;583300;1.268043478
10/02/2024;ORIENTE;GUAVIO;26.539;6272000;1.771751412
10/02/2024;VALLE;ALTOANCHICAYA;20.76;2080400;0.536185567
10/02/2024;VALLE;CALIMA;3.04;135400;0.322380952
10/02/2024;VALLE;CAUCA SALVAJINA;77.49;4953500;0.544340659
10/02/2024;VALLE;DIGUA;10.42;151000;0.457575758
10/02/2024;VALLE;FLORIDA II;16.78;335600;2.237333333
11/02/2024;ANTIOQUIA;A. SAN LORENZO;12.6;2865600;0.576579477
11/02/2024;ANTIOQUIA;CARLOS LLERAS;21.12;3207500;0.871603261
11/02/2024;ANTIOQUIA;CONCEPCION;3.225;926600;0.691492537
11/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);8.535;2452300;1.257589744
11/02/2024;ANTIOQUIA;ESCUELA DE MINAS;14.57;5537600;0.667985525
11/02/2024;ANTIOQUIA;GRANDE;12.651;4301600;0.593324138
11/02/2024;ANTIOQUIA;GUADALUPE;6.853;1969000;0.546944444
11/02/2024;ANTIOQUIA;GUATAPE;8.029;1368100;0.359081365
11/02/2024;ANTIOQUIA;ITUANGO;276.363;11939500;0.438468601
11/02/2024;ANTIOQUIA;NARE CP;8.025;2741300;0.736908602
11/02/2024;ANTIOQUIA;PORCE III;7.251;535200;0.495555556
11/02/2024;ANTIOQUIA;PORCE2 CP;14.073;1740800;0.506046512
11/02/2024;ANTIOQUIA;QUEBRADONA;0.181;32900;0.658
11/02/2024;ANTIOQUIA;SAN CARLOS;22.09;2845800;1.395
11/02/2024;ANTIOQUIA;SAN MIGUEL;40.33;1361700;0.926326531
11/02/2024;ANTIOQUIA;TENCHE;2.794;802800;0.955714286
11/02/2024;CALDAS;CAMPOALEGRE;3.701;492200;0.647631579
11/02/2024;CALDAS;CHINCHINA;7.388;982600;0.479317073
11/02/2024;CALDAS;DESV. GUARINO;0;;
11/02/2024;CALDAS;DESV. MANSO;0;;
11/02/2024;CALDAS;ESTRELLA;0.621;69900;0.367894737
11/02/2024;CALDAS;MIEL I;41.62;1965300;0.518548813
11/02/2024;CALDAS;SAN EUGENIO;4.888;550400;0.655238095
11/02/2024;CALDAS;SAN FRANCISCO;2.3;186500;0.888095238
11/02/2024;CARIBE;SINU URRA;99.52;1150100;0.8215
11/02/2024;CENTRO;AMOYA;13.36;1538400;0.998961039
11/02/2024;CENTRO;BETANIA CP;135.152;1912500;0.95625
11/02/2024;CENTRO;BOGOTA N.R.;1.17;450100;0.138919753
11/02/2024;CENTRO;CUCUANA;3.25;463900;0.987021277
11/02/2024;CENTRO;DESV. SAN MARCOS;0.8;114200;0.634444444
11/02/2024;CENTRO;EL QUIMBO;205.876;8320700;1.335585875
11/02/2024;CENTRO;PRADO;9.43;111800;0.1746875
11/02/2024;CENTRO;SOGAMOSO;91.78;3041500;0.469367284
11/02/2024;ORIENTE;BATA;14.48;2414600;1.05441048
11/02/2024;ORIENTE;BLANCO;0;;
11/02/2024;ORIENTE;CHUZA;2.38;915700;0.73256
11/02/2024;ORIENTE;DESV. BATATAS;1.901;449300;0.8986
11/02/2024;ORIENTE;DESV. CHIVOR;2.216;523700;1.138478261
11/02/2024;ORIENTE;GUAVIO;15.661;3701200;1.045536723
11/02/2024;VALLE;ALTOANCHICAYA;20.52;2056300;0.529974227
11/02/2024;VALLE;CALIMA;3.9;173700;0.413571429
11/02/2024;VALLE;CAUCA SALVAJINA;94.37;6032500;0.662912088
11/02/2024;VALLE;DIGUA;10.31;149400;0.452727273
11/02/2024;VALLE;FLORIDA II;12.24;244800;1.632
12/02/2024;ANTIOQUIA;A. SAN LORENZO;11.79;2681400;0.539517103
12/02/2024;ANTIOQUIA;CARLOS LLERAS;15.23;2313000;0.628532609
12/02/2024;ANTIOQUIA;CONCEPCION;2.943;845600;0.631044776
12/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);4.781;1373700;0.704461539
12/02/2024;ANTIOQUIA;ESCUELA DE MINAS;13.76;5229800;0.630856454
12/02/2024;ANTIOQUIA;GRANDE;9.433;3207400;0.4424
12/02/2024;ANTIOQUIA;GUADALUPE;6.685;1920700;0.533527778
12/02/2024;ANTIOQUIA;GUATAPE;9.257;1577300;0.413989501
12/02/2024;ANTIOQUIA;ITUANGO;245.755;10617200;0.38990819
12/02/2024;ANTIOQUIA;NARE CP;7.651;2613600;0.702580645
12/02/2024;ANTIOQUIA;PORCE III;6.71;495300;0.458611111
12/02/2024;ANTIOQUIA;PORCE2 CP;15.562;1925000;0.559593023
12/02/2024;ANTIOQUIA;QUEBRADONA;0.135;24600;0.492
12/02/2024;ANTIOQUIA;SAN CARLOS;21.52;2772400;1.359019608
12/02/2024;ANTIOQUIA;SAN MIGUEL;35.26;1190500;0.809863946
12/02/2024;ANTIOQUIA;TENCHE;2.614;751100;0.894166667
12/02/2024;CALDAS;CAMPOALEGRE;3.617;481100;0.633026316
12/02/2024;CALDAS;CHINCHINA;7.261;965700;0.471073171
12/02/2024;CALDAS;DESV. GUARINO;0;;
12/02/2024;CALDAS;DESV. MANSO;0;;
12/02/2024;CALDAS;ESTRELLA;0.568;64000;0.336842105
12/02/2024;CALDAS;MIEL I;42.17;1991300;0.525408971
12/02/2024;CALDAS;SAN EUGENIO;4.778;538000;0.640476191
12/02/2024;CALDAS;SAN FRANCISCO;2.292;185800;0.884761905
12/02/2024;CARIBE;SINU URRA;88.54;1023200;0.730857143
12/02/2024;CENTRO;AMOYA;12;1381800;0.897272727
12/02/2024;CENTRO;BETANIA CP;87.793;1242300;0.62115
12/02/2024;CENTRO;BOGOTA N.R.;1.91;734800;0.226790124
12/02/2024;CENTRO;CUCUANA;2.74;391100;0.83212766
12/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
12/02/2024;CENTRO;EL QUIMBO;166.448;6727200;1.079807384
12/02/2024;CENTRO;PRADO;19.84;235300;0.36765625
12/02/2024;CENTRO;SOGAMOSO;82.18;2723400;0.420277778
12/02/2024;ORIENTE;BATA;11.82;1971100;0.860742358
12/02/2024;ORIENTE;BLANCO;0;;
12/02/2024;ORIENTE;CHUZA;14.77;5682500;4.546
12/02/2024;ORIENTE;DESV. BATATAS;1.548;365800;0.7316
12/02/2024;ORIENTE;DESV. CHIVOR;1.804;426300;0.92673913
12/02/2024;ORIENTE;GUAVIO;12.752;3013700;0.851327684
12/02/2024;VALLE;ALTOANCHICAYA;22.33;2237700;0.576726804
12/02/2024;VALLE;CALIMA;5.07;225800;0.537619048
12/02/2024;VALLE;CAUCA SALVAJINA;74.04;4732900;0.520098901
12/02/2024;VALLE;DIGUA;11.18;162000;0.490909091
12/02/2024;VALLE;FLORIDA II;10.98;219600;1.464
13/02/2024;ANTIOQUIA;A. SAN LORENZO;11.34;2579000;0.518913481
13/02/2024;ANTIOQUIA;CARLOS LLERAS;15.9;2414800;0.656195652
13/02/2024;ANTIOQUIA;CONCEPCION;3.357;964500;0.719776119
13/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);4.365;1254100;0.643128205
13/02/2024;ANTIOQUIA;ESCUELA DE MINAS;12.82;4872500;0.587756333
13/02/2024;ANTIOQUIA;GRANDE;9.736;3310500;0.45662069
13/02/2024;ANTIOQUIA;GUADALUPE;6.545;1880500;0.522361111
13/02/2024;ANTIOQUIA;GUATAPE;6.187;1054200;0.276692913
13/02/2024;ANTIOQUIA;ITUANGO;220.392;9521500;0.349669482
13/02/2024;ANTIOQUIA;NARE CP;7.201;2459900;0.661263441
13/02/2024;ANTIOQUIA;PORCE III;3.79;279800;0.259074074
13/02/2024;ANTIOQUIA;PORCE2 CP;14.825;1833900;0.533110465
13/02/2024;ANTIOQUIA;QUEBRADONA;0.139;25300;0.506
13/02/2024;ANTIOQUIA;SAN CARLOS;21.17;2727300;1.336911765
13/02/2024;ANTIOQUIA;SAN MIGUEL;42.04;1419400;0.965578231
13/02/2024;ANTIOQUIA;TENCHE;2.061;592200;0.705
13/02/2024;CALDAS;CAMPOALEGRE;3.554;472700;0.621973684
13/02/2024;CALDAS;CHINCHINA;7.254;964800;0.470634146
13/02/2024;CALDAS;DESV. GUARINO;0;;
13/02/2024;CALDAS;DESV. MANSO;0;;
13/02/2024;CALDAS;ESTRELLA;0.524;59000;0.310526316
13/02/2024;CALDAS;MIEL I;46.91;2215100;0.584459103
13/02/2024;CALDAS;SAN EUGENIO;4.695;528700;0.629404762
13/02/2024;CALDAS;SAN FRANCISCO;2.231;180900;0.861428571
13/02/2024;CARIBE;SINU URRA;87.85;1015200;0.725142857
13/02/2024;CENTRO;AMOYA;11.28;1298900;0.843441558
13/02/2024;CENTRO;BETANIA CP;71.416;1010600;0.5053
13/02/2024;CENTRO;BOGOTA N.R.;5.41;2081400;0.642407407
13/02/2024;CENTRO;CUCUANA;2.44;348300;0.74106383
13/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
13/02/2024;CENTRO;EL QUIMBO;137.349;5551100;0.891027287
13/02/2024;CENTRO;PRADO;8.19;97100;0.15171875
13/02/2024;CENTRO;SOGAMOSO;75.91;2515600;0.388209877
13/02/2024;ORIENTE;BATA;10.53;1755900;0.766768559
13/02/2024;ORIENTE;BLANCO;0;;
13/02/2024;ORIENTE;CHUZA;1.25;480900;0.38472
13/02/2024;ORIENTE;DESV. BATATAS;1.35;319000;0.638
13/02/2024;ORIENTE;DESV. CHIVOR;1.574;372000;0.808695652
13/02/2024;ORIENTE;GUAVIO;11.122;2628500;0.742514124
13/02/2024;VALLE;ALTOANCHICAYA;20.19;2023200;0.521443299
13/02/2024;VALLE;CALIMA;2.72;121100;0.288333333
13/02/2024;VALLE;CAUCA SALVAJINA;71.64;4579500;0.503241758
13/02/2024;VALLE;DIGUA;10.15;147100;0.445757576
13/02/2024;VALLE;FLORIDA II;9.16;183200;1.221333333
14/02/2024;ANTIOQUIA;A. SAN LORENZO;11.16;2538100;0.510684105
14/02/2024;ANTIOQUIA;CARLOS LLERAS;16.71;2537800;0.689619565
14/02/2024;ANTIOQUIA;CONCEPCION;3.306;949900;0.708880597
14/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);4.212;1210200;0.620615385
14/02/2024;ANTIOQUIA;ESCUELA DE MINAS;14.7;5587000;0.673944512
14/02/2024;ANTIOQUIA;GRANDE;12.067;4103100;0.565944828
14/02/2024;ANTIOQUIA;GUADALUPE;6.512;1871000;0.519722222
14/02/2024;ANTIOQUIA;GUATAPE;7.804;1329800;0.349028871
14/02/2024;ANTIOQUIA;ITUANGO;248.831;10750100;0.394788836
14/02/2024;ANTIOQUIA;NARE CP;8.406;2871500;0.771908602
14/02/2024;ANTIOQUIA;PORCE III;13.619;1005300;0.930833333
14/02/2024;ANTIOQUIA;PORCE2 CP;15.517;1919500;0.557994186
14/02/2024;ANTIOQUIA;QUEBRADONA;0.173;31500;0.63
14/02/2024;ANTIOQUIA;SAN CARLOS;22.24;2865200;1.404509804
14/02/2024;ANTIOQUIA;SAN MIGUEL;40.74;1375500;0.935714286
14/02/2024;ANTIOQUIA;TENCHE;2.151;618000;0.735714286
14/02/2024;CALDAS;CAMPOALEGRE;3.601;478900;0.630131579
14/02/2024;CALDAS;CHINCHINA;7.203;958000;0.467317073
14/02/2024;CALDAS;DESV. GUARINO;4.25;200700;0.135608108
14/02/2024;CALDAS;DESV. MANSO;3.47;163900;0.334489796
14/02/2024;CALDAS;ESTRELLA;0.505;56900;0.299473684
14/02/2024;CALDAS;MIEL I;155.74;7354000;1.940369393
14/02/2024;CALDAS;SAN EUGENIO;4.755;535400;0.637380952
14/02/2024;CALDAS;SAN FRANCISCO;2.189;177500;0.845238095
14/02/2024;CARIBE;SINU URRA;69.33;801200;0.572285714
14/02/2024;CENTRO;AMOYA;11.67;1343800;0.872597403
14/02/2024;CENTRO;BETANIA CP;64.969;919300;0.45965
14/02/2024;CENTRO;BOGOTA N.R.;5.01;1927500;0.594907407
14/02/2024;CENTRO;CUCUANA;2.35;335400;0.713617021
14/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
14/02/2024;CENTRO;EL QUIMBO;123.913;5008100;0.803868379
14/02/2024;CENTRO;PRADO;12.66;150100;0.23453125
14/02/2024;CENTRO;SOGAMOSO;71.37;2365100;0.364984568
14/02/2024;ORIENTE;BATA;9.89;1649200;0.720174673
14/02/2024;ORIENTE;BLANCO;0;;
14/02/2024;ORIENTE;CHUZA;0.77;296200;0.23696
14/02/2024;ORIENTE;DESV. BATATAS;1.329;314100;0.6282
14/02/2024;ORIENTE;DESV. CHIVOR;1.55;366300;0.796304348
14/02/2024;ORIENTE;GUAVIO;10.951;2588100;0.731101695
14/02/2024;VALLE;ALTOANCHICAYA;16.83;1686500;0.434664949
14/02/2024;VALLE;CALIMA;0.37;16500;0.039285714
14/02/2024;VALLE;CAUCA SALVAJINA;62.47;3993300;0.438824176
14/02/2024;VALLE;DIGUA;8.54;123800;0.375151515
14/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
15/02/2024;ANTIOQUIA;A. SAN LORENZO;10.85;2467600;0.496498994
15/02/2024;ANTIOQUIA;CARLOS LLERAS;18.76;2849100;0.774211957
15/02/2024;ANTIOQUIA;CONCEPCION;3.237;930000;0.694029851
15/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);4.132;1187200;0.608820513
15/02/2024;ANTIOQUIA;ESCUELA DE MINAS;14.59;5545200;0.668902292
15/02/2024;ANTIOQUIA;GRANDE;10.17;3458000;0.476965517
15/02/2024;ANTIOQUIA;GUADALUPE;6.392;1836500;0.510138889
15/02/2024;ANTIOQUIA;GUATAPE;7.579;1291400;0.338950131
15/02/2024;ANTIOQUIA;ITUANGO;230.512;9958700;0.365725303
15/02/2024;ANTIOQUIA;NARE CP;7.899;2698300;0.725349462
15/02/2024;ANTIOQUIA;PORCE III;9.864;728100;0.674166667
15/02/2024;ANTIOQUIA;PORCE2 CP;12.535;1550600;0.450755814
15/02/2024;ANTIOQUIA;QUEBRADONA;0.145;26400;0.528
15/02/2024;ANTIOQUIA;SAN CARLOS;20.88;2690000;1.318627451
15/02/2024;ANTIOQUIA;SAN MIGUEL;35.12;1185800;0.806666667
15/02/2024;ANTIOQUIA;TENCHE;2.241;643900;0.766547619
15/02/2024;CALDAS;CAMPOALEGRE;3.433;456600;0.600789474
15/02/2024;CALDAS;CHINCHINA;7.063;939400;0.458243902
15/02/2024;CALDAS;DESV. GUARINO;0;;
15/02/2024;CALDAS;DESV. MANSO;1.17;55200;0.112653061
15/02/2024;CALDAS;ESTRELLA;0.505;56900;0.299473684
15/02/2024;CALDAS;MIEL I;73.44;3467800;0.914986807
15/02/2024;CALDAS;SAN EUGENIO;4.533;510400;0.607619048
15/02/2024;CALDAS;SAN FRANCISCO;2.151;174400;0.830476191
15/02/2024;CARIBE;SINU URRA;77.3;893300;0.638071429
15/02/2024;CENTRO;AMOYA;10.93;1258600;0.817272727
15/02/2024;CENTRO;BETANIA CP;54.949;777600;0.3888
15/02/2024;CENTRO;BOGOTA N.R.;6.68;2570000;0.793209877
15/02/2024;CENTRO;CUCUANA;2.15;306900;0.652978723
15/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
15/02/2024;CENTRO;EL QUIMBO;115.138;4653400;0.746934189
15/02/2024;CENTRO;PRADO;5.75;68200;0.1065625
15/02/2024;CENTRO;SOGAMOSO;67.42;2234200;0.344783951
15/02/2024;ORIENTE;BATA;9.42;1570800;0.685938865
15/02/2024;ORIENTE;BLANCO;0;;
15/02/2024;ORIENTE;CHUZA;0.87;334700;0.26776
15/02/2024;ORIENTE;DESV. BATATAS;1.118;264200;0.5284
15/02/2024;ORIENTE;DESV. CHIVOR;1.303;307900;0.669347826
15/02/2024;ORIENTE;GUAVIO;9.21;2176600;0.614858757
15/02/2024;VALLE;ALTOANCHICAYA;16.15;1618400;0.417113402
15/02/2024;VALLE;CALIMA;4.51;200900;0.478333333
15/02/2024;VALLE;CAUCA SALVAJINA;52.2;3336800;0.366681319
15/02/2024;VALLE;DIGUA;8.21;119000;0.360606061
15/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
16/02/2024;ANTIOQUIA;A. SAN LORENZO;10.85;2467600;0.496498994
16/02/2024;ANTIOQUIA;CARLOS LLERAS;24.5;3720900;1.01111413
16/02/2024;ANTIOQUIA;CONCEPCION;4.361;1253000;0.935074627
16/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);4.006;1151000;0.59025641
16/02/2024;ANTIOQUIA;ESCUELA DE MINAS;12.83;4876300;0.588214717
16/02/2024;ANTIOQUIA;GRANDE;8.839;3005500;0.414551724
16/02/2024;ANTIOQUIA;GUADALUPE;6.241;1793200;0.498111111
16/02/2024;ANTIOQUIA;GUATAPE;12.069;2056500;0.53976378
16/02/2024;ANTIOQUIA;ITUANGO;186.751;8068100;0.296294528
16/02/2024;ANTIOQUIA;NARE CP;7.084;2419900;0.650510753
16/02/2024;ANTIOQUIA;PORCE III;8.181;603900;0.559166667
16/02/2024;ANTIOQUIA;PORCE2 CP;11.67;1443600;0.419651163
16/02/2024;ANTIOQUIA;QUEBRADONA;0.126;22900;0.458
16/02/2024;ANTIOQUIA;SAN CARLOS;20.35;2621700;1.285147059
16/02/2024;ANTIOQUIA;SAN MIGUEL;33.29;1124000;0.76462585
16/02/2024;ANTIOQUIA;TENCHE;1.805;518600;0.617380952
16/02/2024;CALDAS;CAMPOALEGRE;3.511;467000;0.614473684
16/02/2024;CALDAS;CHINCHINA;7.538;1002600;0.489073171
16/02/2024;CALDAS;DESV. GUARINO;0;;
16/02/2024;CALDAS;DESV. MANSO;0.04;1900;0.003877551
16/02/2024;CALDAS;ESTRELLA;0.507;57100;0.300526316
16/02/2024;CALDAS;MIEL I;55.21;2607000;0.687862797
16/02/2024;CALDAS;SAN EUGENIO;4.638;522200;0.621666667
16/02/2024;CALDAS;SAN FRANCISCO;2.175;176300;0.83952381
16/02/2024;CARIBE;SINU URRA;111;1282700;0.916214286
16/02/2024;CENTRO;AMOYA;10.9;1255100;0.815
16/02/2024;CENTRO;BETANIA CP;55.37;783500;0.39175
16/02/2024;CENTRO;BOGOTA N.R.;0;;
16/02/2024;CENTRO;CUCUANA;1.99;284100;0.604468085
16/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
16/02/2024;CENTRO;EL QUIMBO;124.183;5019000;0.805617978
16/02/2024;CENTRO;PRADO;14.37;170400;0.26625
16/02/2024;CENTRO;SOGAMOSO;70.52;2337000;0.360648148
16/02/2024;ORIENTE;BATA;16.42;2738100;1.195676856
16/02/2024;ORIENTE;BLANCO;0;;
16/02/2024;ORIENTE;CHUZA;2.38;915700;0.73256
16/02/2024;ORIENTE;DESV. BATATAS;4.78;1129700;2.2594
16/02/2024;ORIENTE;DESV. CHIVOR;3.444;813900;1.769347826
16/02/2024;ORIENTE;GUAVIO;39.375;9305500;2.628672316
16/02/2024;VALLE;ALTOANCHICAYA;15.35;1538200;0.396443299
16/02/2024;VALLE;CALIMA;0.89;39600;0.094285714
16/02/2024;VALLE;CAUCA SALVAJINA;51.48;3290800;0.361626374
16/02/2024;VALLE;DIGUA;7.83;113500;0.343939394
16/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
17/02/2024;ANTIOQUIA;A. SAN LORENZO;10.97;2494900;0.501991952
17/02/2024;ANTIOQUIA;CARLOS LLERAS;10;1518700;0.412690217
17/02/2024;ANTIOQUIA;CONCEPCION;3.172;911400;0.680149254
17/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.857;1108200;0.568307692
17/02/2024;ANTIOQUIA;ESCUELA DE MINAS;12.45;4731900;0.57079614
17/02/2024;ANTIOQUIA;GRANDE;10.426;3545100;0.48897931
17/02/2024;ANTIOQUIA;GUADALUPE;6.141;1764400;0.490111111
17/02/2024;ANTIOQUIA;GUATAPE;11.817;2013600;0.528503937
17/02/2024;ANTIOQUIA;ITUANGO;185.145;7998700;0.293745869
17/02/2024;ANTIOQUIA;NARE CP;6.746;2304400;0.619462366
17/02/2024;ANTIOQUIA;PORCE III;5.324;393000;0.363888889
17/02/2024;ANTIOQUIA;PORCE2 CP;6.81;842400;0.244883721
17/02/2024;ANTIOQUIA;QUEBRADONA;0.149;27100;0.542
17/02/2024;ANTIOQUIA;SAN CARLOS;19.82;2553400;1.251666667
17/02/2024;ANTIOQUIA;SAN MIGUEL;32.78;1106800;0.75292517
17/02/2024;ANTIOQUIA;TENCHE;1.273;365800;0.435476191
17/02/2024;CALDAS;CAMPOALEGRE;3.651;485600;0.638947368
17/02/2024;CALDAS;CHINCHINA;7.926;1054200;0.514243902
17/02/2024;CALDAS;DESV. GUARINO;0;;
17/02/2024;CALDAS;DESV. MANSO;0;;
17/02/2024;CALDAS;ESTRELLA;0.532;59900;0.315263158
17/02/2024;CALDAS;MIEL I;47.77;2255700;0.595171504
17/02/2024;CALDAS;SAN EUGENIO;4.823;543100;0.646547619
17/02/2024;CALDAS;SAN FRANCISCO;2.207;178900;0.851904762
17/02/2024;CARIBE;SINU URRA;105.84;1223100;0.873642857
17/02/2024;CENTRO;AMOYA;11.62;1338000;0.868831169
17/02/2024;CENTRO;BETANIA CP;122.352;1731300;0.86565
17/02/2024;CENTRO;BOGOTA N.R.;0;;
17/02/2024;CENTRO;CUCUANA;1.82;259800;0.552765957
17/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
17/02/2024;CENTRO;EL QUIMBO;241.956;9778900;1.56964687
17/02/2024;CENTRO;PRADO;8.68;102900;0.16078125
17/02/2024;CENTRO;SOGAMOSO;69.86;2315100;0.357268519
17/02/2024;ORIENTE;BATA;13.13;2189500;0.956113537
17/02/2024;ORIENTE;BLANCO;0;;
17/02/2024;ORIENTE;CHUZA;3.41;1311900;1.04952
17/02/2024;ORIENTE;DESV. BATATAS;3.156;745900;1.4918
17/02/2024;ORIENTE;DESV. CHIVOR;2.176;514300;1.118043478
17/02/2024;ORIENTE;GUAVIO;25.996;6143600;1.735480226
17/02/2024;VALLE;ALTOANCHICAYA;14.64;1467100;0.378118557
17/02/2024;VALLE;CALIMA;3.74;166600;0.396666667
17/02/2024;VALLE;CAUCA SALVAJINA;50.14;3205100;0.352208791
17/02/2024;VALLE;DIGUA;7.49;108500;0.328787879
17/02/2024;VALLE;FLORIDA II;13.86;277200;1.848
18/02/2024;ANTIOQUIA;A. SAN LORENZO;10.81;2458500;0.494668008
18/02/2024;ANTIOQUIA;CARLOS LLERAS;24.68;3748200;1.018532609
18/02/2024;ANTIOQUIA;CONCEPCION;2.167;622600;0.464626866
18/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.794;1090100;0.559025641
18/02/2024;ANTIOQUIA;ESCUELA DE MINAS;12.15;4617900;0.557044632
18/02/2024;ANTIOQUIA;GRANDE;10.076;3426100;0.472565517
18/02/2024;ANTIOQUIA;GUADALUPE;6.007;1725900;0.479416667
18/02/2024;ANTIOQUIA;GUATAPE;7.029;1197700;0.314356955
18/02/2024;ANTIOQUIA;ITUANGO;193.2;8346700;0.306525891
18/02/2024;ANTIOQUIA;NARE CP;6.761;2309600;0.620860215
18/02/2024;ANTIOQUIA;PORCE III;18.09;1335300;1.236388889
18/02/2024;ANTIOQUIA;PORCE2 CP;10.611;1312600;0.381569767
18/02/2024;ANTIOQUIA;QUEBRADONA;0.144;26200;0.524
18/02/2024;ANTIOQUIA;SAN CARLOS;19.52;2514800;1.232745098
18/02/2024;ANTIOQUIA;SAN MIGUEL;32.21;1087500;0.739795918
18/02/2024;ANTIOQUIA;TENCHE;2.027;582400;0.693333333
18/02/2024;CALDAS;CAMPOALEGRE;3.525;468800;0.616842105
18/02/2024;CALDAS;CHINCHINA;7.737;1029000;0.50195122
18/02/2024;CALDAS;DESV. GUARINO;0;;
18/02/2024;CALDAS;DESV. MANSO;0;;
18/02/2024;CALDAS;ESTRELLA;0.582;65500;0.344736842
18/02/2024;CALDAS;MIEL I;43.56;2056900;0.542717678
