Fecha;Region Hidrologica;Nombre Embalse;Volumen Útil Diario Mm3;Volumen Útil Diario Energía kWh;Volumen Útil Díario %;Volumen Mm3;Volumen Energía kWh;Volumen %
22/02/2024;ORIENTE;CHUZA;51.751;230442000;0.237270156;62.071;276396000;0.271728801
22/02/2024;ORIENTE;ESMERALDA;243.959;470865300;0.418512005;264.669;510837600;0.438462271
22/02/2024;ORIENTE;GUAVIO;129.916;355359200;0.245230925;372.676;1019380700;0.482409762
22/02/2024;VALLE;ALTOANCHICAYA;1.56;1809300;0.048659088;7.88;9139200;0.205314729
22/02/2024;VALLE;CALIMA1;275.59;142066600;0.648538412;379.95;195864200;0.717834785
22/02/2024;VALLE;SALVAJINA;364.2;269471600;0.508822704;455.65;337135400;0.564468116
23/02/2024;ANTIOQUIA;ITUANGO;32.402;16201000;0.062072797;1331.402;665701000;0.731137836
23/02/2024;ANTIOQUIA;MIRAFLORES;56.54;188018100;0.412339522;61.86;205709200;0.434288028
23/02/2024;ANTIOQUIA;PENOL;564.217;2230744800;0.541381539;642.057;2538500800;0.573254951
23/02/2024;ANTIOQUIA;PLAYAS;24.846;49001300;0.517409611;44.416;87597200;0.657138366
23/02/2024;ANTIOQUIA;PORCE II;19.644;28124300;0.228737653;58.434;83660000;0.468709629
23/02/2024;ANTIOQUIA;PORCE III;73.396;62702200;0.558994644;102.866;87878400;0.639833129
23/02/2024;ANTIOQUIA;PUNCHINA;29.63;44181300;0.674635808;43.55;64937400;0.752939085
23/02/2024;ANTIOQUIA;RIOGRANDE2;60.121;236600200;0.433210868;108.051;425223900;0.578710292
23/02/2024;ANTIOQUIA;SAN LORENZO;84.85;223350700;0.525354573;101.71;267731200;0.570219137
23/02/2024;ANTIOQUIA;TRONERAS;3.688;12264100;0.192083722;12.138;40363700;0.438987285
23/02/2024;CALDAS;AMANI;231.81;126684200;0.542207714;278.09;151976200;0.586923086
23/02/2024;CARIBE;URRA1;794.26;106272000;0.654590183;1148.27;153638500;0.732604605
23/02/2024;CENTRO;AGREGADO BOGOTA;518.492;2308793000;0.578357811;518.492;2308793000;0.578357811
23/02/2024;CENTRO;BETANIA;564.444;92455900;0.766542859;1019.944;167066800;0.855765267
23/02/2024;CENTRO;EL QUIMBO;765.861;358269800;0.333702703;1230.681;575712600;0.445921554
23/02/2024;CENTRO;MUNA;7.25;32283500;0.587996301;7.33;32639800;0.590653478
23/02/2024;CENTRO;PRADO;243.48;33429800;0.372270765;574.27;78847300;0.583116082
23/02/2024;CENTRO;TOPOCORO;1192.03;457262700;0.442438092;1756.66;673854800;0.539041279
23/02/2024;ORIENTE;CHUZA;51.271;228304600;0.235069423;61.591;274258600;0.269627493
23/02/2024;ORIENTE;ESMERALDA;239.709;462662300;0.411221058;260.419;502634700;0.431421556
23/02/2024;ORIENTE;GUAVIO;130.514;356994900;0.246359711;373.274;1021016400;0.483183838
23/02/2024;VALLE;ALTOANCHICAYA;3.13;3630200;0.097630144;9.45;10960100;0.246221766
23/02/2024;VALLE;CALIMA1;271.64;140030400;0.639243096;376;193828000;0.71037219
23/02/2024;VALLE;SALVAJINA;356.23;263574600;0.497687848;447.68;331238400;0.554594729
24/02/2024;ANTIOQUIA;ITUANGO;32.304;16152000;0.061885057;1331.304;665652000;0.73108402
24/02/2024;ANTIOQUIA;MIRAFLORES;55.51;184593000;0.404827989;60.83;202284100;0.427057045
24/02/2024;ANTIOQUIA;PENOL;558.386;2207690700;0.535786518;636.226;2515446700;0.568048777
24/02/2024;ANTIOQUIA;PLAYAS;20.836;41092800;0.433902971;40.406;79688700;0.597810228
24/02/2024;ANTIOQUIA;PORCE II;23.46;33587700;0.273172014;62.25;89123300;0.49931806
24/02/2024;ANTIOQUIA;PORCE III;60.247;51469000;0.458849854;89.717;76645200;0.558045414
24/02/2024;ANTIOQUIA;PUNCHINA;24.7;36830200;0.562386615;38.62;57586300;0.66770422
24/02/2024;ANTIOQUIA;RIOGRANDE2;60.424;237792600;0.435394131;108.354;426416300;0.580333094
24/02/2024;ANTIOQUIA;SAN LORENZO;85.88;226061900;0.531731725;102.74;270442500;0.575993717
24/02/2024;ANTIOQUIA;TRONERAS;6.269;20846900;0.326509906;14.719;48946600;0.532333137
24/02/2024;CALDAS;AMANI;233.66;127695200;0.546534789;279.94;152987200;0.590827508
24/02/2024;CARIBE;URRA1;792.41;106024500;0.653065688;1146.42;153391000;0.731424434
24/02/2024;CENTRO;AGREGADO BOGOTA;517.512;2304429200;0.577264669;517.512;2304429200;0.577264669
24/02/2024;CENTRO;BETANIA;547.898;89745700;0.744072855;1003.398;164356600;0.841882826
24/02/2024;CENTRO;EL QUIMBO;751.643;351618600;0.327507586;1216.463;569061400;0.440769828
24/02/2024;CENTRO;MUNA;6.651;29616200;0.539415368;6.731;29972500;0.542385718
24/02/2024;CENTRO;PRADO;242.51;33296600;0.370787463;573.3;78714100;0.582131
24/02/2024;CENTRO;TOPOCORO;1181.19;453104500;0.438414702;1745.82;669696600;0.535714982
24/02/2024;ORIENTE;CHUZA;50.762;226038100;0.232735765;61.082;271992000;0.267399166
24/02/2024;ORIENTE;ESMERALDA;236.972;457379700;0.406525805;257.682;497352000;0.426887307
24/02/2024;ORIENTE;GUAVIO;131.113;358633400;0.247490428;373.873;1022654800;0.483959191
24/02/2024;VALLE;ALTOANCHICAYA;4.76;5520600;0.148470325;11.08;12850600;0.288692387
24/02/2024;VALLE;CALIMA1;265.61;136922000;0.625053154;369.97;190719500;0.698979656
24/02/2024;VALLE;SALVAJINA;347.14;256848900;0.484988221;438.59;324512700;0.543333843
25/02/2024;ANTIOQUIA;ITUANGO;34.347;17173500;0.065798851;1333.347;666673500;0.732205931
25/02/2024;ANTIOQUIA;MIRAFLORES;54.48;181167800;0.397316237;59.8;198858900;0.419825849
25/02/2024;ANTIOQUIA;PENOL;552.352;2183834100;0.529996737;630.192;2491590100;0.562661379
25/02/2024;ANTIOQUIA;PLAYAS;32.255;63613300;0.671699176;51.825;102209300;0.7667557
25/02/2024;ANTIOQUIA;PORCE II;27.715;39679600;0.322718026;66.505;95215200;0.533448256
25/02/2024;ANTIOQUIA;PORCE III;45.688;39031300;0.34796686;75.158;64207500;0.467487865
25/02/2024;ANTIOQUIA;PUNCHINA;25.75;38395800;0.586292879;39.67;59151900;0.685857109
25/02/2024;ANTIOQUIA;RIOGRANDE2;60.552;238296300;0.436316397;108.482;426920100;0.581018743
25/02/2024;ANTIOQUIA;SAN LORENZO;83.11;218770500;0.514581251;99.97;263151000;0.560464138
25/02/2024;ANTIOQUIA;TRONERAS;8.636;28718200;0.449792381;17.086;56817800;0.617938687
25/02/2024;CALDAS;AMANI;221.8;121213700;0.518794003;268.08;146505700;0.565796339
25/02/2024;CARIBE;URRA1;797.89;106757700;0.657581887;1151.9;154124200;0.7349206
25/02/2024;CENTRO;AGREGADO BOGOTA;516.534;2300074200;0.576173732;516.534;2300074200;0.576173732
25/02/2024;CENTRO;BETANIA;512.753;83988900;0.696343787;968.253;158599800;0.812394804
25/02/2024;CENTRO;EL QUIMBO;751.643;351618600;0.327507586;1216.463;569061400;0.440769828
25/02/2024;CENTRO;MUNA;6.849;30497900;0.555474232;6.929;30854100;0.55833925
25/02/2024;CENTRO;PRADO;241.24;33122300;0.368846477;572.03;78539700;0.580841223
25/02/2024;CENTRO;TOPOCORO;1151.31;441642500;0.427324304;1715.94;658234600;0.526546106
25/02/2024;ORIENTE;CHUZA;50.255;223780500;0.230411271;60.575;269734400;0.265179688
25/02/2024;ORIENTE;ESMERALDA;237.12;457665300;0.40677965;257.83;497637700;0.42713253
25/02/2024;ORIENTE;GUAVIO;129.746;354894200;0.244910032;372.506;1018915700;0.482189707
25/02/2024;VALLE;ALTOANCHICAYA;7.22;8373800;0.225203928;13.54;15703700;0.35278809
25/02/2024;VALLE;CALIMA1;263.09;135622900;0.619122723;367.45;189420500;0.694218871
25/02/2024;VALLE;SALVAJINA;340.01;251573400;0.475026896;431.46;319237300;0.534501204
26/02/2024;ANTIOQUIA;ITUANGO;35.138;17569000;0.067314176;1334.138;667069000;0.732640308
26/02/2024;ANTIOQUIA;MIRAFLORES;53.46;177775900;0.389877515;58.78;195467000;0.412664956
26/02/2024;ANTIOQUIA;PENOL;545.978;2158633200;0.523880707;623.818;2466389200;0.556970405
26/02/2024;ANTIOQUIA;PLAYAS;32.425;63948600;0.675239642;51.995;102544500;0.76927031
26/02/2024;ANTIOQUIA;PORCE II;32.972;47206000;0.383930966;71.762;102741700;0.575615875
26/02/2024;ANTIOQUIA;PORCE III;49.939;42662900;0.380342836;79.409;67839100;0.493929152
26/02/2024;ANTIOQUIA;PUNCHINA;33.1;49355400;0.753642835;47.02;70111500;0.812931972
26/02/2024;ANTIOQUIA;RIOGRANDE2;58.047;228438200;0.418266387;105.977;417061900;0.567602183
26/02/2024;ANTIOQUIA;SAN LORENZO;79.99;210557700;0.495263505;96.85;254938300;0.542972569
26/02/2024;ANTIOQUIA;TRONERAS;6.294;20930100;0.327813008;14.744;49029700;0.533236916
26/02/2024;CALDAS;AMANI;222.02;121333900;0.519308458;268.3;146626000;0.566260931
26/02/2024;CARIBE;URRA1;799;106906200;0.658496584;1153.01;154272700;0.735628703
26/02/2024;CENTRO;AGREGADO BOGOTA;515.558;2295728200;0.575085049;515.558;2295728200;0.575085049
26/02/2024;CENTRO;BETANIA;504.726;82674100;0.685442908;960.226;157285000;0.805660012
26/02/2024;CENTRO;EL QUIMBO;737.507;345005800;0.321348236;1202.327;562448600;0.435647846
26/02/2024;CENTRO;MUNA;6.519;29028500;0.52871128;6.599;29384700;0.531748823
26/02/2024;CENTRO;PRADO;236.77;32508500;0.362011264;567.56;77926000;0.576302598
26/02/2024;CENTRO;TOPOCORO;1117.4;428634600;0.414738124;1682.03;645226700;0.516140607
26/02/2024;ORIENTE;CHUZA;49.779;221660900;0.228228866;60.099;267614800;0.263095879
26/02/2024;ORIENTE;ESMERALDA;237.341;458091900;0.407158819;258.051;498064200;0.427498603
26/02/2024;ORIENTE;GUAVIO;124.562;340714400;0.23512465;367.322;1004735900;0.475479285
26/02/2024;VALLE;ALTOANCHICAYA;3.55;4117300;0.11073015;9.87;11447200;0.257164606
26/02/2024;VALLE;CALIMA1;260.79;134437200;0.613709965;365.15;188234800;0.689873326
26/02/2024;VALLE;SALVAJINA;336.14;248710000;0.469620156;427.59;316373800;0.529706827
27/02/2024;ANTIOQUIA;ITUANGO;37.479;18739500;0.071798851;1336.479;668239500;0.733925865
27/02/2024;ANTIOQUIA;MIRAFLORES;52.4;174251000;0.382147112;57.72;191942100;0.405223277
27/02/2024;ANTIOQUIA;PENOL;539.975;2134899200;0.51812068;617.815;2442655200;0.551610693
27/02/2024;ANTIOQUIA;PLAYAS;32.182;63469300;0.670178666;51.752;102065300;0.765675438
27/02/2024;ANTIOQUIA;PORCE II;40.866;58507900;0.475850412;79.656;114043500;0.638934815
27/02/2024;ANTIOQUIA;PORCE III;53.973;46109100;0.411065958;83.443;71285400;0.51902129
27/02/2024;ANTIOQUIA;PUNCHINA;25.34;37784500;0.576958503;39.26;58540600;0.67876918
27/02/2024;ANTIOQUIA;RIOGRANDE2;55.65;219005000;0.400994361;103.58;407628700;0.554764029
27/02/2024;ANTIOQUIA;SAN LORENZO;77.19;203187200;0.477926976;94.05;247567800;0.527274734
27/02/2024;ANTIOQUIA;TRONERAS;4.2;13966700;0.218750313;12.65;42066300;0.457504412
27/02/2024;CALDAS;AMANI;215.27;117645100;0.503520413;261.55;142937100;0.552014617
27/02/2024;CARIBE;URRA1;796.04;106510200;0.656057393;1150.05;153876700;0.73374043
27/02/2024;CENTRO;AGREGADO BOGOTA;514.582;2291382200;0.573996367;514.582;2291382200;0.573996367
27/02/2024;CENTRO;BETANIA;498.618;81673600;0.67714786;954.118;156284500;0.800535157
27/02/2024;CENTRO;EL QUIMBO;731.877;342372100;0.318895132;1196.697;559814900;0.433607898
27/02/2024;CENTRO;MUNA;6.916;30796300;0.560909148;6.996;31152500;0.56373913
27/02/2024;CENTRO;PRADO;233.69;32085600;0.357301894;564.48;77503100;0.573175036
27/02/2024;CENTRO;TOPOCORO;1112.93;426919900;0.413079015;1677.56;643512000;0.514768956
27/02/2024;ORIENTE;CHUZA;49.276;219421100;0.225922699;59.596;265375000;0.2608939
27/02/2024;ORIENTE;ESMERALDA;231.187;446214000;0.396601567;251.897;486186400;0.417303647
27/02/2024;ORIENTE;GUAVIO;124.562;340714400;0.23512465;367.322;1004735900;0.475479285
27/02/2024;VALLE;ALTOANCHICAYA;0.23;266800;0.007175286;6.55;7596700;0.170662028
27/02/2024;VALLE;CALIMA1;259.38;133710400;0.610392101;363.74;187508000;0.687209632
27/02/2024;VALLE;SALVAJINA;331.62;245365600;0.46330518;423.07;313029500;0.524107442
28/02/2024;ANTIOQUIA;ITUANGO;40.017;20008500;0.07666092;1339.017;669508500;0.735319605
28/02/2024;ANTIOQUIA;MIRAFLORES;51.4;170925600;0.37485423;56.72;188616700;0.398202777
28/02/2024;ANTIOQUIA;PENOL;533.135;2107855800;0.511557492;610.975;2415611900;0.545503661
28/02/2024;ANTIOQUIA;PLAYAS;33.354;65780800;0.694586024;52.924;104376700;0.783015143
28/02/2024;ANTIOQUIA;PORCE II;46.6;66717200;0.542617443;85.39;122252900;0.684928418
28/02/2024;ANTIOQUIA;PORCE III;57.641;49242700;0.439002229;87.111;74418900;0.541835965
28/02/2024;ANTIOQUIA;PUNCHINA;19.4;28927300;0.441711593;33.32;49683500;0.576072479
28/02/2024;ANTIOQUIA;RIOGRANDE2;53.126;209072100;0.382807393;101.056;397695800;0.541245806
28/02/2024;ANTIOQUIA;SAN LORENZO;73.12;192473800;0.452727442;89.98;236854400;0.504457126
28/02/2024;ANTIOQUIA;TRONERAS;2.564;8526300;0.133541266;11.014;36626000;0.39833683
28/02/2024;CALDAS;AMANI;211.79;115743200;0.495380291;258.07;141035300;0.544669978
28/02/2024;CARIBE;URRA1;793.64;106189000;0.654078938;1147.65;153555600;0.732209307
28/02/2024;CENTRO;AGREGADO BOGOTA;513.661;2287281100;0.572969032;513.661;2287281100;0.572969032
28/02/2024;CENTRO;BETANIA;497.681;81520100;0.675875206;953.181;156131000;0.799748885
28/02/2024;CENTRO;EL QUIMBO;724.857;339088100;0.315836321;1189.677;556530900;0.431064256
28/02/2024;CENTRO;MUNA;6.453;28734600;0.523358325;6.533;29090800;0.526430376
28/02/2024;CENTRO;PRADO;234.38;32180400;0.358357577;565.17;77597800;0.573875391
28/02/2024;CENTRO;TOPOCORO;1112.97;426935300;0.413093916;1677.6;643527400;0.514781275
28/02/2024;ORIENTE;CHUZA;48.803;217314900;0.223754091;59.123;263268800;0.258823265
28/02/2024;ORIENTE;ESMERALDA;221.737;427974600;0.38039012;242.447;467947000;0.4016484
28/02/2024;ORIENTE;GUAVIO;123.801;338632900;0.233688221;366.561;1002654300;0.474494193
28/02/2024;VALLE;ALTOANCHICAYA;1.8;2087600;0.056143653;8.12;9417600;0.211569064
28/02/2024;VALLE;CALIMA1;255.51;131715400;0.601284865;359.87;185513000;0.679898033
28/02/2024;VALLE;SALVAJINA;323.03;239009900;0.451304196;414.48;306673800;0.51346605
29/02/2024;ANTIOQUIA;ITUANGO;41.599;20799500;0.079691571;1340.599;670299500;0.736188358
29/02/2024;ANTIOQUIA;MIRAFLORES;50.41;167633400;0.367634158;55.73;185324500;0.391252369
29/02/2024;ANTIOQUIA;PENOL;528.055;2087771100;0.506683118;605.895;2395527100;0.540968027
29/02/2024;ANTIOQUIA;PLAYAS;29.262;57710500;0.609370922;48.832;96306500;0.722473961
29/02/2024;ANTIOQUIA;PORCE II;31.832;45573900;0.370656939;70.622;101109500;0.566471387
29/02/2024;ANTIOQUIA;PORCE III;76.232;65125000;0.580594081;105.702;90301200;0.657473274
29/02/2024;ANTIOQUIA;PUNCHINA;27.66;41243800;0.629781024;41.58;61999900;0.718879227
29/02/2024;ANTIOQUIA;RIOGRANDE2;50.701;199528700;0.365333593;98.631;388152400;0.528257675
29/02/2024;ANTIOQUIA;SAN LORENZO;74.12;195106100;0.458919009;90.98;239486700;0.510063449
29/02/2024;ANTIOQUIA;TRONERAS;5.042;16766700;0.262604687;13.492;44866300;0.487956635
29/02/2024;CALDAS;AMANI;198.45;108452900;0.464177845;244.73;133744900;0.516514885
29/02/2024;CARIBE;URRA1;790.39;105754200;0.651400755;1144.4;153120700;0.730135545
29/02/2024;CENTRO;AGREGADO BOGOTA;512.74;2283179900;0.571941672;512.74;2283179900;0.571941672
29/02/2024;CENTRO;BETANIA;504.256;82597100;0.684804508;959.756;157208000;0.805265595
29/02/2024;CENTRO;EL QUIMBO;723.456;338432700;0.315225863;1188.276;555875500;0.430556613
29/02/2024;CENTRO;MUNA;6.322;28151200;0.512732556;6.402;28507500;0.515874914
29/02/2024;CENTRO;PRADO;224.51;30825200;0.343266211;555.3;76242700;0.563853734
29/02/2024;CENTRO;TOPOCORO;1069.66;410321600;0.397018838;1634.29;626913600;0.501491284
29/02/2024;ORIENTE;CHUZA;48.303;215088400;0.221461618;58.623;261042400;0.25663446
29/02/2024;ORIENTE;ESMERALDA;214.476;413960100;0.367933826;235.186;453932500;0.38961947
29/02/2024;ORIENTE;GUAVIO;119.086;325735900;0.224788091;361.846;989757400;0.468390889
29/02/2024;VALLE;ALTOANCHICAYA;1.4;1623700;0.043667584;7.72;8953700;0.201147419
29/02/2024;VALLE;CALIMA1;253.06;130452400;0.595519231;357.42;184250000;0.675269187
29/02/2024;VALLE;SALVAJINA;314.26;232521000;0.4390517;405.71;300184800;0.502601473
