Fecha;Recurso;Codigo Agente;Version;Hora;Valor;Precio ofertado;MPO;Tecnologia;Ajuste;Precio ajustado;Prediccion_MPO
2016-02-16;PORCE II;EPMG;TX5;21;289784.1;840.0;840.0;HIDRAULICA;714.54;714.54;869.22479280854
2016-02-16;GUAVIO;ENDG;TX5;22;770557.02;660.0;660.0;HIDRAULICA;422.24;422.24;677.33459587148
2016-02-16;ALBAN;EPSG;TX5;23;270685.41;620.0;620.0;AUTOG;422.24;620.0;641.848229282742
2016-02-17;GUAVIO;ENDG;TX5;0;169033.11;845.0;845.0;HIDRAULICA;714.54;714.54;877.6010605210264
2016-02-17;PORCE II;EPMG;TX5;1;207632.86;840.0;840.0;HIDRAULICA;714.54;714.54;866.7832858327847
2016-02-17;PORCE II;EPMG;TX5;2;111289.05;840.0;840.0;HIDRAULICA;714.54;714.54;871.3352751074566
2016-02-17;PORCE II;EPMG;TX5;3;81158.64;840.0;840.0;HIDRAULICA;714.54;714.54;865.2877729634984
2016-02-17;PORCE II;EPMG;TX5;4;253635.94;840.0;840.0;HIDRAULICA;714.54;714.54;861.2721745274678
2016-02-17;GUAVIO;ENDG;TX5;5;493811.61;845.0;845.0;HIDRAULICA;714.54;714.54;872.2928460470224
2016-02-17;GUAVIO;ENDG;TX5;6;603869.54;845.0;845.0;HIDRAULICA;714.54;714.54;865.6571022489899
2016-02-17;GUAVIO;ENDG;TX5;7;778267.54;845.0;845.0;HIDRAULICA;714.54;714.54;866.5574488325794
2016-02-17;CALIMA;EPSG;TX5;8;101277.98;876.5;876.5;HIDRAULICA;714.54;714.54;905.8739416846453
2016-02-17;SAN CARLOS;ISGG;TX5;9;219994.43;876.6;876.6;HIDRAULICA;714.54;714.54;904.0155358729545
2016-02-17;SAN CARLOS;ISGG;TX5;10;659073.84;876.6;876.6;HIDRAULICA;714.54;714.54;910.9056023541117
2016-02-17;SAN CARLOS;ISGG;TX5;11;885601.48;876.6;876.6;HIDRAULICA;714.54;714.54;901.6246717356361
2016-02-17;SAN CARLOS;ISGG;TX5;12;716396.38;876.6;876.6;HIDRAULICA;714.54;714.54;911.6108854023379
2016-02-17;SAN CARLOS;ISGG;TX5;13;805354.76;876.6;876.6;HIDRAULICA;714.54;714.54;895.651432433641
2016-02-17;SAN CARLOS;ISGG;TX5;14;1011365.97;876.6;876.6;HIDRAULICA;714.54;714.54;904.0832728187097
2016-02-17;SAN CARLOS;ISGG;TX5;15;1010802.45;876.6;876.6;HIDRAULICA;714.54;714.54;898.2658713907808
2016-02-17;SAN CARLOS;ISGG;TX5;16;892838.09;876.6;876.6;HIDRAULICA;714.54;714.54;902.2588576104154
2016-02-17;SAN CARLOS;ISGG;TX5;17;579709.85;876.6;876.6;HIDRAULICA;714.54;714.54;907.6358956284098
2016-02-17;SAN CARLOS;ISGG;TX5;18;1025853.71;876.6;876.6;HIDRAULICA;714.54;714.54;898.4487467559914
2016-02-17;SAN CARLOS;ISGG;TX5;19;1160442.16;876.6;876.6;HIDRAULICA;714.54;714.54;902.3541556251854
2016-02-17;SAN CARLOS;ISGG;TX5;20;916935.35;876.6;876.6;HIDRAULICA;714.54;714.54;904.3183397740542
2016-02-17;SAN CARLOS;ISGG;TX5;21;375986.13;876.6;876.6;HIDRAULICA;714.54;714.54;898.3391553042023
2016-02-17;GUAVIO;ENDG;TX5;22;948949.78;845.0;845.0;HIDRAULICA;714.54;714.54;869.7703706843678
2016-02-17;GUAVIO;ENDG;TX5;23;244335.32;845.0;845.0;HIDRAULICA;714.54;714.54;864.4641561999562
2016-02-18;LA TASAJERA;EPMG;TX5;0;249957.02;860.0;860.0;HIDRAULICA;714.54;714.54;882.778465882578
2016-02-18;LA TASAJERA;EPMG;TX5;1;18039.32;860.0;860.0;HIDRAULICA;714.54;714.54;884.39500300846
2016-02-18;GUATRON;EPMG;TX5;2;450445.8;850.0;850.0;HIDRAULICA;714.54;714.54;875.8817978832753
2016-02-18;GUATRON;EPMG;TX5;3;394823.87;850.0;850.0;HIDRAULICA;714.54;714.54;872.368924708518
2016-02-18;LA TASAJERA;EPMG;TX5;4;90033.18;860.0;860.0;HIDRAULICA;714.54;714.54;885.4773109059978
2016-02-18;SAN CARLOS;ISGG;TX5;5;159552.12;876.6;876.6;HIDRAULICA;714.54;714.54;902.5318254395706
2016-02-18;SAN CARLOS;ISGG;TX5;6;253214.27;876.6;876.6;HIDRAULICA;714.54;714.54;898.5059882411277
2016-02-18;SAN CARLOS;ISGG;TX5;7;466297.94;876.6;876.6;HIDRAULICA;714.54;714.54;899.3011575559798
2016-02-18;SAN CARLOS;ISGG;TX5;8;947666.88;876.6;876.6;HIDRAULICA;714.54;714.54;894.9971351016909
2016-02-18;SAN CARLOS;ISGG;TX5;9;1240000.0;876.6;876.6;HIDRAULICA;714.54;714.54;900.5368693002891
2016-02-18;GUAVIO;ENDG;TX5;10;339054.96;876.6;876.6;HIDRAULICA;714.54;714.54;906.7742229003607
2016-02-18;GUAVIO;ENDG;TX5;11;560123.24;876.6;876.6;HIDRAULICA;714.54;714.54;906.6967456029157
2016-02-18;GUAVIO;ENDG;TX5;12;316686.1;876.6;876.6;HIDRAULICA;714.54;714.54;894.508646835981
2016-02-18;GUAVIO;ENDG;TX5;13;407774.28;876.6;876.6;HIDRAULICA;714.54;714.54;896.058621482493
2016-02-18;GUAVIO;ENDG;TX5;14;630454.43;876.6;876.6;HIDRAULICA;714.54;714.54;897.8829553420213
2016-02-18;GUAVIO;ENDG;TX5;15;566831.23;876.6;876.6;HIDRAULICA;714.54;714.54;910.6246406315857
2016-02-18;GUAVIO;ENDG;TX5;16;412771.85;876.6;876.6;HIDRAULICA;714.54;714.54;894.480294985465
2016-02-18;GUAVIO;ENDG;TX5;17;79480.02;876.6;876.6;HIDRAULICA;714.54;714.54;909.7797121256425
2016-02-18;GUAVIO;ENDG;TX5;18;509046.33;876.6;876.6;HIDRAULICA;714.54;714.54;902.0616036446548
2016-02-18;GUAVIO;ENDG;TX5;19;894192.33;876.6;876.6;HIDRAULICA;714.54;714.54;909.8155728236152
2016-02-18;GUAVIO;ENDG;TX5;20;580028.0;876.6;876.6;HIDRAULICA;714.54;714.54;901.1706032966196
2016-02-18;GUAVIO;ENDG;TX5;21;225384.77;876.6;876.6;HIDRAULICA;714.54;714.54;898.167913337114
2016-02-18;SAN CARLOS;ISGG;TX5;22;772450.15;876.6;876.6;HIDRAULICA;714.54;714.54;899.7794092275713
2016-02-18;SAN CARLOS;ISGG;TX5;23;69516.69;876.6;876.6;HIDRAULICA;714.54;714.54;899.7448075717349
2016-02-19;PORCE III;EPMG;TX5;0;367459.03;870.0;870.0;HIDRAULICA;714.54;714.54;899.3743935315192
2016-02-19;PLAYAS;EPMG;TX5;1;191881.78;850.0;850.0;HIDRAULICA;714.54;714.54;877.0357826373787
2016-02-19;LA TASAJERA;EPMG;TX5;2;23234.8;875.0;875.0;HIDRAULICA;714.54;714.54;908.9863772572022
2016-02-19;LA TASAJERA;EPMG;TX5;3;23196.39;875.0;875.0;HIDRAULICA;714.54;714.54;902.4427555210217
2016-02-19;PORCE III;EPMG;TX5;4;210784.73;870.0;870.0;HIDRAULICA;714.54;714.54;890.8625302665497
2016-02-19;LA TASAJERA;EPMG;TX5;5;231524.05;875.0;875.0;HIDRAULICA;714.54;714.54;909.045578386365
2016-02-19;GUAVIO;ENDG;TX5;6;77217.84;876.6;876.6;HIDRAULICA;714.54;714.54;901.3997851304856
2016-02-19;GUAVIO;ENDG;TX5;7;562725.51;876.6;876.6;HIDRAULICA;714.54;714.54;901.9118183590084
2016-02-19;MIEL I;ISGG;TX5;8;278030.07;876.6;876.6;HIDRAULICA;714.54;714.54;907.260090646914
2016-02-19;BETANIA;ENDG;TX5;9;199351.35;876.61;876.61;HIDRAULICA;714.54;714.54;902.6863278911899
2016-02-19;SOGAMOSO;ISGG;TX5;10;338314.05;876.61;876.61;HIDRAULICA;714.54;714.54;897.0153509138836
2016-02-19;GUATRON;EPMG;TX5;11;115892.25;876.61;876.61;HIDRAULICA;714.54;714.54;907.4186764728976
2016-02-19;SOGAMOSO;ISGG;TX5;12;324489.86;876.61;876.61;HIDRAULICA;714.54;714.54;906.4154686977804
2016-02-19;SOGAMOSO;ISGG;TX5;13;387224.61;876.61;876.61;HIDRAULICA;714.54;714.54;909.0367531036744
2016-02-19;GUATRON;EPMG;TX5;14;112227.73;876.61;876.61;HIDRAULICA;714.54;714.54;895.4918584029506
2016-02-19;GUATRON;EPMG;TX5;15;49803.95;876.61;876.61;HIDRAULICA;714.54;714.54;905.6069549086395
2016-02-19;SOGAMOSO;ISGG;TX5;16;361841.57;876.61;876.61;HIDRAULICA;714.54;714.54;909.1494144241527
2016-02-19;BETANIA;ENDG;TX5;17;187724.14;876.61;876.61;HIDRAULICA;714.54;714.54;908.3275610879888
2016-02-19;SOGAMOSO;ISGG;TX5;18;399448.56;876.61;876.61;HIDRAULICA;714.54;714.54;905.8214299109001
2016-02-19;GUATRON;EPMG;TX5;19;78746.77;876.61;876.61;HIDRAULICA;714.54;714.54;900.6632800875924
2016-02-19;SOGAMOSO;ISGG;TX5;20;508178.84;876.61;876.61;HIDRAULICA;714.54;714.54;906.4308374543327
2016-02-19;BETANIA;ENDG;TX5;21;238495.72;876.61;876.61;HIDRAULICA;714.54;714.54;897.6799696695006
2016-02-19;GUAVIO;ENDG;TX5;22;768652.08;876.6;876.6;HIDRAULICA;714.54;714.54;908.2924804738259
2016-02-19;GUAVIO;ENDG;TX5;23;258296.12;876.6;876.6;HIDRAULICA;714.54;714.54;907.1934026658392
2016-02-20;GUAVIO;ENDG;TX5;0;322682.06;876.6;876.6;HIDRAULICA;714.74;714.74;908.6327449337952
2016-02-20;SAN CARLOS;ISGG;TX5;1;1179007.43;876.6;876.6;HIDRAULICA;714.74;714.74;896.0608211561447
2016-02-20;SAN CARLOS;ISGG;TX5;2;1117805.47;876.6;876.6;HIDRAULICA;714.74;714.74;905.1334258271928
2016-02-20;SAN CARLOS;ISGG;TX5;3;1097442.26;876.6;876.6;HIDRAULICA;714.74;714.74;903.1298225253404
2016-02-20;SAN CARLOS;ISGG;TX5;4;1137115.2;876.6;876.6;HIDRAULICA;714.74;714.74;904.3349762282822
2016-02-20;GUAVIO;ENDG;TX5;5;76464.6;876.6;876.6;HIDRAULICA;714.74;714.74;895.7150731780333
2016-02-20;GUAVIO;ENDG;TX5;6;201678.79;876.6;876.6;HIDRAULICA;714.74;714.74;909.9940990318303
2016-02-20;GUAVIO;ENDG;TX5;7;552580.64;876.6;876.6;HIDRAULICA;714.74;714.74;906.3460707471046
2016-02-20;MIEL I;ISGG;TX5;8;200911.11;876.6;876.6;HIDRAULICA;714.74;714.74;901.7331692481251
2016-02-20;BETANIA;ENDG;TX5;9;124686.4;876.61;876.61;HIDRAULICA;714.74;714.74;901.9160338579367
2016-02-20;LA TASAJERA;EPMG;TX5;10;9921.99;876.61;876.61;HIDRAULICA;714.74;714.74;906.5192187457067
2016-02-20;LA TASAJERA;EPMG;TX5;11;81583.07;876.61;876.61;HIDRAULICA;714.74;714.74;896.0694434923813
2016-02-20;BETANIA;ENDG;TX5;12;267607.01;876.61;876.61;HIDRAULICA;714.74;714.74;907.2107801797883
2016-02-20;BETANIA;ENDG;TX5;13;65818.37;876.61;876.61;HIDRAULICA;714.74;714.74;902.8284667477758
2016-02-20;JAGUAS;ISGG;TX5;14;31494.04;876.61;876.61;HIDRAULICA;714.74;714.74;900.5499583766799
2016-02-20;MIEL I;ISGG;TX5;15;50735.43;876.6;876.6;HIDRAULICA;714.74;714.74;894.7650681170413
2016-02-20;GUAVIO;ENDG;TX5;16;770868.93;876.6;876.6;HIDRAULICA;714.74;714.74;898.853533671069
2016-02-20;GUAVIO;ENDG;TX5;17;723691.18;876.6;876.6;HIDRAULICA;714.74;714.74;896.3771921084568
2016-02-20;BETANIA;ENDG;TX5;18;66743.48;876.61;876.61;HIDRAULICA;714.74;714.74;905.7632427865035
2016-02-20;LA TASAJERA;EPMG;TX5;19;104381.33;876.61;876.61;HIDRAULICA;714.74;714.74;904.4279297566873
2016-02-20;BETANIA;ENDG;TX5;20;159350.48;876.61;876.61;HIDRAULICA;714.74;714.74;910.2601485912037
2016-02-20;JAGUAS;ISGG;TX5;21;26529.95;876.61;876.61;HIDRAULICA;714.74;714.74;903.4343252552914
2016-02-20;GUAVIO;ENDG;TX5;22;540502.15;876.6;876.6;HIDRAULICA;714.74;714.74;904.7619021582174
2016-02-20;CALIMA;EPSG;TX5;23;30431.03;876.6;876.6;HIDRAULICA;714.74;714.74;897.3735116190329
2016-02-21;GUAVIO;ENDG;TX5;0;375361.9;876.6;876.6;HIDRAULICA;714.74;714.74;899.4256211201127
2016-02-21;GUAVIO;ENDG;TX5;1;75954.55;876.6;876.6;HIDRAULICA;714.74;714.74;909.0011593872675
2016-02-21;PORCE III;EPMG;TX5;2;659775.74;876.5;876.5;HIDRAULICA;714.74;714.74;896.7515611056917
2016-02-21;PORCE III;EPMG;TX5;3;531036.32;876.5;876.5;HIDRAULICA;714.74;714.74;901.9415918868675
2016-02-21;PORCE III;EPMG;TX5;4;417015.36;876.5;876.5;HIDRAULICA;714.74;714.74;904.1202187584732
2016-02-21;PORCE III;EPMG;TX5;5;391088.52;876.5;876.5;HIDRAULICA;714.74;714.74;900.5501978211878
2016-02-21;PORCE III;EPMG;TX5;6;183739.82;876.5;876.5;HIDRAULICA;714.74;714.74;903.3800297056779
2016-02-21;PORCE III;EPMG;TX5;7;407360.31;876.5;876.5;HIDRAULICA;714.74;714.74;903.8488705238246
2016-02-21;PORCE III;EPMG;TX5;8;685705.37;876.5;876.5;HIDRAULICA;714.74;714.74;902.0331333256984
2016-02-21;GUAVIO;ENDG;TX5;9;235749.62;876.6;876.6;HIDRAULICA;714.74;714.74;902.4854552363697
2016-02-21;GUAVIO;ENDG;TX5;10;505701.51;876.6;876.6;HIDRAULICA;714.74;714.74;906.4155269089342
2016-02-21;GUAVIO;ENDG;TX5;11;783389.22;876.6;876.6;HIDRAULICA;714.74;714.74;898.4200433942168
2016-02-21;GUAVIO;ENDG;TX5;12;898691.63;876.6;876.6;HIDRAULICA;714.74;714.74;903.70488991434
2016-02-21;JAGUAS;ISGG;TX5;13;43350.38;876.6;876.6;HIDRAULICA;714.74;714.74;905.797608357074
2016-02-21;GUAVIO;ENDG;TX5;14;921046.05;876.6;876.6;HIDRAULICA;714.74;714.74;907.2366967616895
2016-02-21;GUAVIO;ENDG;TX5;15;844679.14;876.6;876.6;HIDRAULICA;714.74;714.74;907.8779344806717
2016-02-21;GUAVIO;ENDG;TX5;16;766980.14;876.6;876.6;HIDRAULICA;714.74;714.74;903.4387751953285
2016-02-21;GUAVIO;ENDG;TX5;17;798539.32;876.6;876.6;HIDRAULICA;714.74;714.74;909.6855316602757
2016-02-21;BETANIA;ENDG;TX5;18;330788.21;876.61;876.61;HIDRAULICA;714.74;714.74;907.412250891067
2016-02-21;SOGAMOSO;ISGG;TX5;19;438293.39;876.61;876.61;HIDRAULICA;714.74;714.74;906.473125364096
2016-02-21;SOGAMOSO;ISGG;TX5;20;287524.77;876.61;876.61;HIDRAULICA;714.74;714.74;910.6695799620672
2016-02-21;LA TASAJERA;EPMG;TX5;21;104399.89;876.61;876.61;HIDRAULICA;714.74;714.74;903.7674422265285
2016-02-21;GUAVIO;ENDG;TX5;22;890669.76;876.6;876.6;HIDRAULICA;714.74;714.74;902.1024433848862
2016-02-21;GUAVIO;ENDG;TX5;23;463884.44;876.6;876.6;HIDRAULICA;714.74;714.74;904.981419710753
2016-02-22;ALBAN;EPSG;TX5;0;204503.93;780.0;780.0;AUTOG;714.74;780.0;800.2568502610186
2016-02-22;TERMOVALLE 1;TMVG;TX5;1;133082.27;412.69;412.69;AUTOG;391.46;412.69;420.9801706874978
2016-02-22;TEBSAB;GECG;TX5;2;391468.55;337.74;337.74;AUTOG;278.67;337.74;347.3397029255915
2016-02-22;TEBSAB;GECG;TX5;3;399933.91;337.74;337.74;AUTOG;278.67;337.74;349.90086331947265
2016-02-22;MERILECTRICA 1;CIVG;TX5;4;133211.0;391.46;391.46;TERMICA;361.11;391.46;400.0640393566427
2016-02-22;PORCE II;EPMG;TX5;5;171109.92;876.59;876.59;HIDRAULICA;714.74;714.74;907.0847450765526
2016-02-22;GUAVIO;ENDG;TX5;6;138432.01;876.6;876.6;HIDRAULICA;714.74;714.74;896.4443630423802
2016-02-22;GUAVIO;ENDG;TX5;7;512207.25;876.6;876.6;HIDRAULICA;714.74;714.74;910.6312797414176
2016-02-22;MIEL I;ISGG;TX5;8;94372.93;876.6;876.6;HIDRAULICA;714.74;714.74;908.4825773256603
2016-02-22;BETANIA;ENDG;TX5;9;76776.69;876.61;876.61;HIDRAULICA;714.74;714.74;909.2039058304108
2016-02-22;LA TASAJERA;EPMG;TX5;10;113188.75;876.61;876.61;HIDRAULICA;714.74;714.74;904.293943866853
2016-02-22;GUATRON;EPMG;TX5;11;80479.91;876.61;876.61;HIDRAULICA;714.74;714.74;902.942336613654
2016-02-22;BETANIA;ENDG;TX5;12;278233.37;876.61;876.61;HIDRAULICA;714.74;714.74;897.6099873842467
2016-02-22;LA TASAJERA;EPMG;TX5;13;299537.4;876.61;876.61;HIDRAULICA;714.74;714.74;902.9598543802082
2016-02-22;LA TASAJERA;EPMG;TX5;14;172231.77;876.61;876.61;HIDRAULICA;714.74;714.74;909.2748107986204
2016-02-22;LA TASAJERA;EPMG;TX5;15;169186.23;876.61;876.61;HIDRAULICA;714.74;714.74;902.1133223394813
2016-02-22;LA TASAJERA;EPMG;TX5;16;75231.9;876.61;876.61;HIDRAULICA;714.74;714.74;909.9710144081718
2016-02-22;BETANIA;ENDG;TX5;17;61351.56;876.61;876.61;HIDRAULICA;714.74;714.74;908.2864889407481
2016-02-22;LA TASAJERA;EPMG;TX5;18;141078.27;876.61;876.61;HIDRAULICA;714.74;714.74;896.5434869013958
2016-02-22;GUATRON;EPMG;TX5;19;237977.82;876.61;876.61;HIDRAULICA;714.74;714.74;899.6432543123274
2016-02-22;LA TASAJERA;EPMG;TX5;20;280078.96;876.61;876.61;HIDRAULICA;714.74;714.74;909.012901461564
2016-02-22;BETANIA;ENDG;TX5;21;138176.2;876.61;876.61;HIDRAULICA;714.74;714.74;897.619049660624
2016-02-22;GUAVIO;ENDG;TX5;22;596454.68;876.6;876.6;HIDRAULICA;424.36;424.36;905.0734488955626
2016-02-22;PORCE II;EPMG;TX5;23;309541.02;876.59;876.59;HIDRAULICA;424.36;424.36;900.8541084701602
2016-02-23;TEBSAB;GECG;TX5;0;495163.39;335.74;335.74;AUTOG;287.31;335.74;348.74864574169465
2016-02-23;TEBSAB;GECG;TX5;1;527813.34;335.74;335.74;AUTOG;287.31;335.74;346.4699831915079
2016-02-23;TERMOSIERRAB;EPMG;TX5;2;335450.91;336.37;336.37;AUTOG;287.31;336.37;348.22635309968246
2016-02-23;TEBSAB;GECG;TX5;3;598895.17;335.74;335.74;AUTOG;287.31;335.74;346.7920164630512
2016-02-23;TERMOVALLE 1;TMVG;TX5;4;114469.22;370.0;370.0;AUTOG;359.11;370.0;384.5737553437071
2016-02-23;PORCE III;EPMG;TX5;5;345778.52;875.5;875.5;HIDRAULICA;714.74;714.74;909.2437994370581
2016-02-23;PORCE III;EPMG;TX5;6;498700.2;875.5;875.5;HIDRAULICA;714.74;714.74;898.6414275394461
2016-02-23;GUATRON;EPMG;TX5;7;78604.01;876.0;876.0;HIDRAULICA;714.74;714.74;906.8170404533425
2016-02-23;PLAYAS;EPMG;TX5;8;117851.78;876.5;876.5;HIDRAULICA;714.74;714.74;905.5225869603807
2016-02-23;PAGUA;ENDG;TX5;9;178091.77;876.6;876.6;HIDRAULICA;714.74;714.74;903.8418506834558
2016-02-23;MIEL I;ISGG;TX5;10;302753.02;876.6;876.6;HIDRAULICA;714.74;714.74;908.5116374036747
2016-02-23;JAGUAS;ISGG;TX5;11;139780.3;876.61;876.61;HIDRAULICA;714.74;714.74;898.0246445608184
2016-02-23;JAGUAS;ISGG;TX5;12;27639.55;876.61;876.61;HIDRAULICA;714.74;714.74;906.2915368174265
2016-02-23;JAGUAS;ISGG;TX5;13;78480.03;876.61;876.61;HIDRAULICA;714.74;714.74;898.7662851908631
2016-02-23;BETANIA;ENDG;TX5;14;274475.33;876.61;876.61;HIDRAULICA;714.74;714.74;896.2450721918019
2016-02-23;BETANIA;ENDG;TX5;15;244263.28;876.61;876.61;HIDRAULICA;714.74;714.74;896.0276997563467
2016-02-23;BETANIA;ENDG;TX5;16;102926.58;876.61;876.61;HIDRAULICA;714.74;714.74;896.0516014064815
2016-02-23;PAGUA;ENDG;TX5;17;259531.64;876.6;876.6;HIDRAULICA;714.74;714.74;908.1761165186962
2016-02-23;JAGUAS;ISGG;TX5;18;81176.75;876.61;876.61;HIDRAULICA;714.74;714.74;910.9234239288492
2016-02-23;LA TASAJERA;EPMG;TX5;19;11519.3;876.61;876.61;HIDRAULICA;714.74;714.74;906.2203978526979
2016-02-23;BETANIA;ENDG;TX5;20;178183.88;876.61;876.61;HIDRAULICA;714.74;714.74;906.595318223389
2016-02-23;MIEL I;ISGG;TX5;21;36568.05;876.6;876.6;HIDRAULICA;714.74;714.74;907.4274728742918
2016-02-23;GUATRON;EPMG;TX5;22;355110.3;876.0;876.0;HIDRAULICA;714.74;714.74;894.7007902535477
2016-02-23;PORCE III;EPMG;TX5;23;321357.67;875.5;875.5;HIDRAULICA;714.74;714.74;894.276025628471
2016-02-24;GUAVIO;ENDG;TX5;0;552145.18;876.6;876.6;HIDRAULICA;714.74;714.74;903.7758117326287
2016-02-24;GUAVIO;ENDG;TX5;1;228235.72;876.6;876.6;HIDRAULICA;714.74;714.74;895.3453315428442
2016-02-24;GUAVIO;ENDG;TX5;2;136716.48;876.6;876.6;HIDRAULICA;714.74;714.74;903.7301952221654
2016-02-24;GUAVIO;ENDG;TX5;3;94867.83;876.6;876.6;HIDRAULICA;714.74;714.74;897.3119252874094
2016-02-24;GUAVIO;ENDG;TX5;4;286934.71;876.6;876.6;HIDRAULICA;714.74;714.74;895.2370212250195
2016-02-24;MIEL I;ISGG;TX5;5;106464.73;876.6;876.6;HIDRAULICA;714.74;714.74;900.3273989156514
2016-02-24;MIEL I;ISGG;TX5;6;276080.05;876.6;876.6;HIDRAULICA;714.74;714.74;896.0215854225968
2016-02-24;LA TASAJERA;EPMG;TX5;7;40696.02;876.6;876.6;HIDRAULICA;714.74;714.74;894.1939763770774
2016-02-24;GUATRON;EPMG;TX5;8;246360.23;876.61;876.61;HIDRAULICA;714.74;714.74;896.562716396924
2016-02-24;SOGAMOSO;ISGG;TX5;9;156373.55;876.61;876.61;HIDRAULICA;714.74;714.74;907.6470596216251
2016-02-24;CHIVOR;CHVG;TX5;10;97796.18;876.61;876.61;HIDRAULICA;714.74;714.74;910.4709685819771
2016-02-24;CHIVOR;CHVG;TX5;11;268636.22;876.61;876.61;HIDRAULICA;714.74;714.74;901.576273498127
2016-02-24;SOGAMOSO;ISGG;TX5;12;570495.88;876.61;876.61;HIDRAULICA;714.74;714.74;905.2980369251823
2016-02-24;SOGAMOSO;ISGG;TX5;13;648942.86;876.61;876.61;HIDRAULICA;714.74;714.74;908.8005811506473
2016-02-24;CHIVOR;CHVG;TX5;14;259814.79;876.61;876.61;HIDRAULICA;714.74;714.74;896.78824788819
2016-02-24;CHIVOR;CHVG;TX5;15;206345.53;876.61;876.61;HIDRAULICA;714.74;714.74;900.5218861106831
2016-02-24;CHIVOR;CHVG;TX5;16;108871.48;876.61;876.61;HIDRAULICA;714.74;714.74;907.457794535959
2016-02-24;GUATRON;EPMG;TX5;17;472283.13;876.61;876.61;HIDRAULICA;714.74;714.74;897.1318161103612
2016-02-24;CHIVOR;CHVG;TX5;18;237263.3;876.61;876.61;HIDRAULICA;714.74;714.74;905.4970873678689
2016-02-24;CHIVOR;CHVG;TX5;19;498979.52;876.61;876.61;HIDRAULICA;422.24;422.24;900.5720336039986
2016-02-24;CHIVOR;CHVG;TX5;20;204128.06;876.61;876.61;HIDRAULICA;422.24;422.24;895.8648843852596
2016-02-24;GUATRON;EPMG;TX5;21;458233.65;876.61;876.61;HIDRAULICA;422.24;422.24;906.9770716398157
2016-02-24;LA TASAJERA;EPMG;TX5;22;155120.79;876.6;876.6;HIDRAULICA;422.24;422.24;908.4660483351518
2016-02-24;GUAVIO;ENDG;TX5;23;914021.95;876.6;876.6;HIDRAULICA;422.24;422.24;910.2079123981124
2016-02-25;GUAVIO;ENDG;TX5;0;214149.34;876.6;876.6;HIDRAULICA;428.78;428.78;904.0982288393303
2016-02-25;PAGUA;ENDG;TX5;1;285406.84;876.6;876.6;HIDRAULICA;428.78;428.78;909.2934589861759
2016-02-25;PAGUA;ENDG;TX5;2;159929.04;876.6;876.6;HIDRAULICA;428.78;428.78;911.4238750601427
2016-02-25;PAGUA;ENDG;TX5;3;100607.2;876.6;876.6;HIDRAULICA;428.78;428.78;904.0574129410396
2016-02-25;PAGUA;ENDG;TX5;4;285959.34;876.6;876.6;HIDRAULICA;428.78;428.78;899.9669140215902
2016-02-25;GUAVIO;ENDG;TX5;5;660993.43;876.6;876.6;HIDRAULICA;428.78;428.78;905.4641886897238
2016-02-25;GUAVIO;ENDG;TX5;6;866230.48;876.6;876.6;HIDRAULICA;428.78;428.78;900.6525210020295
2016-02-25;BETANIA;ENDG;TX5;7;128940.29;876.6;876.6;HIDRAULICA;428.78;428.78;906.2615926352959
2016-02-25;LA TASAJERA;EPMG;TX5;8;138146.98;876.61;876.61;HIDRAULICA;428.78;428.78;901.8290551876953
2016-02-25;GUATRON;EPMG;TX5;9;131469.89;876.61;876.61;HIDRAULICA;428.78;428.78;896.2577479494987
2016-02-25;GUATRON;EPMG;TX5;10;357345.48;876.61;876.61;HIDRAULICA;428.78;428.78;895.4627251760394
2016-02-25;SOGAMOSO;ISGG;TX5;11;275660.13;876.61;876.61;HIDRAULICA;428.78;428.78;906.1915615233494
2016-02-25;SOGAMOSO;ISGG;TX5;12;140289.32;876.61;876.61;HIDRAULICA;428.78;428.78;898.9236755154761
2016-02-25;SOGAMOSO;ISGG;TX5;13;197391.67;876.61;876.61;HIDRAULICA;428.78;428.78;904.021932992905
2016-02-25;GUATRON;EPMG;TX5;14;419961.39;876.61;876.61;HIDRAULICA;428.78;428.78;904.4895707756264
2016-02-25;SOGAMOSO;ISGG;TX5;15;330328.01;876.61;876.61;HIDRAULICA;428.78;428.78;906.890665912091
2016-02-25;SOGAMOSO;ISGG;TX5;16;272918.86;876.61;876.61;HIDRAULICA;428.78;428.78;908.5042179780327
2016-02-25;GUATRON;EPMG;TX5;17;149921.9;876.61;876.61;HIDRAULICA;428.78;428.78;911.4409710450532
2016-02-25;GUATRON;EPMG;TX5;18;456295.99;876.61;876.61;HIDRAULICA;428.78;428.78;910.8258557388542
2016-02-25;PORCE II;EPMG;TX5;19;92710.81;876.61;876.61;HIDRAULICA;428.78;428.78;903.0740396682316
2016-02-25;GUATRON;EPMG;TX5;20;356018.43;876.61;876.61;HIDRAULICA;428.78;428.78;900.3416920647795
2016-02-25;GUATRON;EPMG;TX5;21;56938.44;876.61;876.61;HIDRAULICA;428.78;428.78;897.1724995460853
2016-02-25;JAGUAS;ISGG;TX5;22;135573.59;876.6;876.6;HIDRAULICA;428.78;428.78;903.5975288644871
2016-02-25;GUAVIO;ENDG;TX5;23;400364.09;876.6;876.6;HIDRAULICA;428.78;428.78;911.0899324032491
2016-02-26;GUAVIO;ENDG;TX5;0;910788.05;876.6;876.6;HIDRAULICA;428.78;428.78;911.198165263128
2016-02-26;GUAVIO;ENDG;TX5;1;591359.16;876.6;876.6;HIDRAULICA;428.78;428.78;900.0180462810373
