FechaHora,Prediccion_MPO
2024-02-01 00:00:00,737.4759131434143
2024-02-01 01:00:00,736.0342582176535
2024-02-01 02:00:00,734.5143800594412
2024-02-01 03:00:00,727.0644956325493
2024-02-01 04:00:00,729.546579072065
2024-02-01 05:00:00,751.8205526037816
2024-02-01 06:00:00,718.244483498512
2024-02-01 07:00:00,744.2258330752443
2024-02-01 08:00:00,738.5676530877839
2024-02-01 09:00:00,726.8605101783079
2024-02-01 10:00:00,728.3467447736701
2024-02-01 11:00:00,730.8654721802385
2024-02-01 12:00:00,742.8357848232595
2024-02-01 13:00:00,739.992315639668
2024-02-01 14:00:00,740.4139541320196
2024-02-01 15:00:00,733.2529581600911
2024-02-01 16:00:00,745.2153704017886
2024-02-01 17:00:00,747.1711852773107
2024-02-01 18:00:00,733.4335356066144
2024-02-01 19:00:00,737.6281204084369
2024-02-01 20:00:00,751.8777264704377
2024-02-01 21:00:00,741.2422375868455
2024-02-01 22:00:00,732.654406640307
2024-02-01 23:00:00,741.1942077127915
2024-02-02 00:00:00,738.2554744633875
2024-02-02 01:00:00,722.3656635183567
2024-02-02 02:00:00,730.3370663947492
2024-02-02 03:00:00,733.9506333623162
2024-02-02 04:00:00,728.1319556970149
2024-02-02 05:00:00,719.8885182068886
2024-02-02 06:00:00,731.6635538591977
2024-02-02 07:00:00,741.9299502080862
2024-02-02 08:00:00,738.0528396138943
2024-02-02 09:00:00,734.2398195101497
2024-02-02 10:00:00,746.465033923132
2024-02-02 11:00:00,738.6535256062925
2024-02-02 12:00:00,737.3626847088225
2024-02-02 13:00:00,742.4719003517506
2024-02-02 14:00:00,740.5365169519238
2024-02-02 15:00:00,749.2003302641492
2024-02-02 16:00:00,740.6814172495596
2024-02-02 17:00:00,746.0278126982682
2024-02-02 18:00:00,736.4591520026427
2024-02-02 19:00:00,730.3236177559577
2024-02-02 20:00:00,747.1902544242586
2024-02-02 21:00:00,742.7709087894459
2024-02-02 22:00:00,733.0565427429822
2024-02-02 23:00:00,737.5211050407913
2024-02-03 00:00:00,735.6093413469869
2024-02-03 01:00:00,705.5785872401501
2024-02-03 02:00:00,653.4067173237808
2024-02-03 03:00:00,642.6195442992253
2024-02-03 04:00:00,644.9831329798219
2024-02-03 05:00:00,648.9437645805883
2024-02-03 06:00:00,708.7062197064699
2024-02-03 07:00:00,708.7998083825297
2024-02-03 08:00:00,704.1563054453337
2024-02-03 09:00:00,704.9033082459902
2024-02-03 10:00:00,725.5467412262755
2024-02-03 11:00:00,723.6077524224319
2024-02-03 12:00:00,728.5852765839772
2024-02-03 13:00:00,724.762190996325
2024-02-03 14:00:00,724.8983777259313
2024-02-03 15:00:00,725.4644987687003
2024-02-03 16:00:00,728.0085174770462
2024-02-03 17:00:00,722.3926519900023
2024-02-03 18:00:00,755.6071622082591
2024-02-03 19:00:00,742.6826458006828
2024-02-03 20:00:00,746.833417449007
2024-02-03 21:00:00,735.7654463776089
2024-02-03 22:00:00,721.598309490205
2024-02-03 23:00:00,731.4939701806902
2024-02-04 00:00:00,673.7066249431314
2024-02-04 01:00:00,676.0662830519847
2024-02-04 02:00:00,680.7005778433078
2024-02-04 03:00:00,689.3802296705024
2024-02-04 04:00:00,628.2517307719743
2024-02-04 05:00:00,639.6046473486298
2024-02-04 06:00:00,493.8411861430344
2024-02-04 07:00:00,465.7396163173526
2024-02-04 08:00:00,634.69709045715
2024-02-04 09:00:00,636.432155117168
2024-02-04 10:00:00,502.91741569936454
2024-02-04 11:00:00,679.1956662873331
2024-02-04 12:00:00,673.5510690522437
2024-02-04 13:00:00,691.8480096216912
2024-02-04 14:00:00,675.3037060551273
2024-02-04 15:00:00,689.3976244032804
2024-02-04 16:00:00,680.9064188586825
2024-02-04 17:00:00,675.4795743693967
2024-02-04 18:00:00,723.1321338807518
2024-02-04 19:00:00,714.5701026030865
2024-02-04 20:00:00,716.0786259879451
2024-02-04 21:00:00,727.7951526290465
2024-02-04 22:00:00,714.4682782492071
2024-02-04 23:00:00,688.4603397412914
2024-02-05 00:00:00,575.6767028209333
2024-02-05 01:00:00,582.6041472360195
2024-02-05 02:00:00,467.80407227949837
2024-02-05 03:00:00,449.20397638263046
2024-02-05 04:00:00,547.1610402181725
2024-02-05 05:00:00,646.8386632174601
2024-02-05 06:00:00,678.3835913069843
2024-02-05 07:00:00,679.8568107913514
2024-02-05 08:00:00,686.205230953226
2024-02-05 09:00:00,676.5973936182595
2024-02-05 10:00:00,671.746211423841
2024-02-05 11:00:00,681.2984128360796
2024-02-05 12:00:00,675.0549964339856
2024-02-05 13:00:00,689.065394244559
2024-02-05 14:00:00,740.4876420828558
2024-02-05 15:00:00,724.0783256256705
2024-02-05 16:00:00,727.5343794248438
2024-02-05 17:00:00,740.2582959704775
2024-02-05 18:00:00,720.7597820365613
2024-02-05 19:00:00,726.9918215233388
2024-02-05 20:00:00,737.3817938667642
2024-02-05 21:00:00,736.4610146997569
2024-02-05 22:00:00,677.5733401887238
2024-02-05 23:00:00,688.7008574165425
2024-02-06 00:00:00,98.08819767440669
2024-02-06 01:00:00,127.11329841732034
2024-02-06 02:00:00,313.14988184779446
2024-02-06 03:00:00,432.17524502334254
2024-02-06 04:00:00,586.8017072169372
2024-02-06 05:00:00,610.7372192837823
2024-02-06 06:00:00,606.3731649291315
2024-02-06 07:00:00,672.1549782006094
2024-02-06 08:00:00,648.2313429648035
2024-02-06 09:00:00,667.0342722714112
2024-02-06 10:00:00,667.1703054201271
2024-02-06 11:00:00,660.7742475211925
2024-02-06 12:00:00,673.6759845467826
2024-02-06 13:00:00,673.0770056873104
2024-02-06 14:00:00,658.9341594841308
2024-02-06 15:00:00,669.7819997262283
2024-02-06 16:00:00,671.3112806931781
2024-02-06 17:00:00,673.1652891699497
2024-02-06 18:00:00,662.4047623665518
2024-02-06 19:00:00,678.0355965553806
2024-02-06 20:00:00,673.2173075135873
2024-02-06 21:00:00,662.7132559556442
2024-02-06 22:00:00,669.3084423688083
2024-02-06 23:00:00,611.3287888189484
2024-02-07 00:00:00,583.107720206931
2024-02-07 01:00:00,595.1236571420917
2024-02-07 02:00:00,561.4421550817978
2024-02-07 03:00:00,528.748014558741
2024-02-07 04:00:00,560.5927052987305
2024-02-07 05:00:00,585.8928635204674
2024-02-07 06:00:00,587.8536535929069
2024-02-07 07:00:00,604.7298746418462
2024-02-07 08:00:00,616.9504800694447
2024-02-07 09:00:00,622.6120079164318
2024-02-07 10:00:00,610.9644233650235
2024-02-07 11:00:00,620.7924140411073
2024-02-07 12:00:00,612.2296685929433
2024-02-07 13:00:00,611.4177993055889
2024-02-07 14:00:00,624.18122201618
2024-02-07 15:00:00,620.4899053766733
2024-02-07 16:00:00,612.0183993313651
2024-02-07 17:00:00,613.1615176273591
2024-02-07 18:00:00,620.6827143868841
2024-02-07 19:00:00,610.2881407874738
2024-02-07 20:00:00,615.2650894636299
2024-02-07 21:00:00,611.7643805035779
2024-02-07 22:00:00,578.8223561751771
2024-02-07 23:00:00,564.3587862395028
2024-02-08 00:00:00,99.33172249853168
2024-02-08 01:00:00,99.17399520756439
2024-02-08 02:00:00,99.54930296366624
2024-02-08 03:00:00,99.23304282912139
2024-02-08 04:00:00,99.78365494322418
2024-02-08 05:00:00,425.20049501337246
2024-02-08 06:00:00,232.37659264520394
2024-02-08 07:00:00,421.2049930977714
2024-02-08 08:00:00,534.8202759469615
2024-02-08 09:00:00,479.74063117973134
2024-02-08 10:00:00,539.4613018786778
